starttime,from_station_name,sum,,=YEAR(A2),MONTH(A2),"=ROUNDUP(MONTH(A2)/3,0)",HOUR(A2)
10/14/2014 17:19,2nd Ave & Vine St,589.681,,2014,10,4,17
10/14/2014 17:19,Harvard Ave & E Pine St,804.088,,2014,10,4,17
10/14/2014 17:19,PATH / 9th Ave & Westlake Ave,5774.114,,2014,10,4,17
10/14/2014 17:20,15th Ave NE & NE 40th St,209.072,,2014,10,4,17
10/14/2014 17:21,Eastlake Ave E & E Allison St,668.269,,2014,10,4,17
10/14/2014 17:22,6th Ave S & S King St,454.629,,2014,10,4,17
10/14/2014 17:23,Republican St & Westlake Ave N,1105.116,,2014,10,4,17
10/14/2014 17:25,2nd Ave & Spring St,981.84,,2014,10,4,17
10/14/2014 17:27,7th Ave & Union St,558.623,,2014,10,4,17
10/14/2014 17:30,15th Ave E & E Thomas St,451.908,,2014,10,4,17
10/14/2014 17:30,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,867.338,,2014,10,4,17
10/14/2014 17:31,6th Ave S & S King St,1076.499,,2014,10,4,17
10/14/2014 17:33,REI / Yale Ave N & John St,731.972,,2014,10,4,17
10/14/2014 17:34,Westlake Ave & 6th Ave,623.457,,2014,10,4,17
10/14/2014 17:36,7th Ave & Union St,1076.74,,2014,10,4,17
10/14/2014 17:41,UW Engineering Library / E Stevens Way NE & Jefferson Rd,640.89,,2014,10,4,17
10/14/2014 17:42,1st Ave & Marion St,634.453,,2014,10,4,17
10/14/2014 17:42,Westlake Ave & 6th Ave,320.758,,2014,10,4,17
10/14/2014 17:43,E Pine St & 16th Ave,757.45,,2014,10,4,17
10/14/2014 17:44,Bellevue Ave & E Pine St,281.248,,2014,10,4,17
10/14/2014 17:45,15th Ave NE & NE 40th St,584.547,,2014,10,4,17
10/14/2014 17:45,7th Ave & Union St,691.362,,2014,10,4,17
10/14/2014 17:45,Cal Anderson Park / 11th Ave & Pine St,663.369,,2014,10,4,17
10/14/2014 17:47,7th Ave & Union St,412.429,,2014,10,4,17
10/14/2014 17:51,Republican St & Westlake Ave N,933.126,,2014,10,4,17
10/14/2014 17:54,Occidental Park / Occidental Ave S & S Washington St,933.335,,2014,10,4,17
10/14/2014 17:55,15th Ave E & E Thomas St,423.73,,2014,10,4,17
10/14/2014 17:55,Pine St & 9th Ave,759.499,,2014,10,4,17
10/14/2014 17:56,2nd Ave & Spring St,355.725,,2014,10,4,17
10/14/2014 17:56,E Harrison St & Broadway Ave E,497.088,,2014,10,4,17
10/14/2014 17:56,Frye Art Museum / Terry Ave & Columbia St,789.533,,2014,10,4,17
10/14/2014 17:57,Cal Anderson Park / 11th Ave & Pine St,3927.838,,2014,10,4,17
10/14/2014 17:58,Dexter Ave N & Aloha St,2294.352,,2014,10,4,17
10/14/2014 17:59,15th Ave E & E Thomas St,448.73,,2014,10,4,17
10/14/2014 17:59,2nd Ave & Blanchard St,913.012,,2014,10,4,17
10/14/2014 17:59,Cal Anderson Park / 11th Ave & Pine St,3840.342,,2014,10,4,17
10/14/2014 17:59,Republican St & Westlake Ave N,439.181,,2014,10,4,17
10/14/2014 18:00,PATH / 9th Ave & Westlake Ave,551.668,,2014,10,4,18
10/14/2014 18:02,Cal Anderson Park / 11th Ave & Pine St,3687.991,,2014,10,4,18
10/14/2014 18:05,PATH / 9th Ave & Westlake Ave,296.016,,2014,10,4,18
10/14/2014 18:11,Dexter Ave & Denny Way,2196.016,,2014,10,4,18
10/14/2014 18:12,12th Ave & E Mercer St,716.17,,2014,10,4,18
10/14/2014 18:15,3rd Ave & Broad St,1155.254,,2014,10,4,18
10/14/2014 18:16,12th Ave & E Mercer St,1302.488,,2014,10,4,18
10/14/2014 18:16,3rd Ave & Broad St,1115.414,,2014,10,4,18
10/14/2014 18:17,6th Ave & Blanchard St,1156.151,,2014,10,4,18
10/14/2014 18:20,2nd Ave & Pine St,613.824,,2014,10,4,18
10/14/2014 18:20,Summit Ave E & E Republican St,500.429,,2014,10,4,18
10/14/2014 18:21,Frye Art Museum / Terry Ave & Columbia St,676.948,,2014,10,4,18
10/14/2014 18:22,15th Ave E & E Thomas St,516.703,,2014,10,4,18
10/14/2014 18:22,2nd Ave & Vine St,786.836,,2014,10,4,18
10/14/2014 18:22,E Harrison St & Broadway Ave E,943.725,,2014,10,4,18
10/14/2014 18:26,Republican St & Westlake Ave N,514.877,,2014,10,4,18
10/14/2014 18:27,Bellevue Ave & E Pine St,149.008,,2014,10,4,18
10/14/2014 18:29,PATH / 9th Ave & Westlake Ave,590.305,,2014,10,4,18
10/14/2014 18:30,E Harrison St & Broadway Ave E,244.366,,2014,10,4,18
10/14/2014 18:31,Occidental Park / Occidental Ave S & S Washington St,1351.062,,2014,10,4,18
10/14/2014 18:32,Republican St & Westlake Ave N,740.003,,2014,10,4,18
10/14/2014 18:34,Bellevue Ave & E Pine St,401.304,,2014,10,4,18
10/14/2014 18:36,Cal Anderson Park / 11th Ave & Pine St,260.046,,2014,10,4,18
10/14/2014 18:39,Key Arena / 1st Ave N & Harrison St,1764.67,,2014,10,4,18
10/14/2014 18:40,E Pine St & 16th Ave,663.57,,2014,10,4,18
10/14/2014 18:40,Summit Ave & E Denny Way,289.327,,2014,10,4,18
10/14/2014 18:41,6th Ave & Blanchard St,510.025,,2014,10,4,18
10/14/2014 18:42,2nd Ave & Vine St,591.244,,2014,10,4,18
10/14/2014 18:44,E Pine St & 16th Ave,522.638,,2014,10,4,18
10/14/2014 18:46,E Pine St & 16th Ave,1080.136,,2014,10,4,18
10/14/2014 18:48,E Harrison St & Broadway Ave E,868.111,,2014,10,4,18
10/14/2014 18:54,E Pine St & 16th Ave,296.816,,2014,10,4,18
10/14/2014 18:57,12th Ave & E Mercer St,109.466,,2014,10,4,18
10/14/2014 18:57,PATH / 9th Ave & Westlake Ave,121.238,,2014,10,4,18
10/14/2014 18:58,15th Ave NE & NE 40th St,534.235,,2014,10,4,18
10/14/2014 18:58,Bellevue Ave & E Pine St,310.933,,2014,10,4,18
10/14/2014 19:00,Dexter Ave & Denny Way,338.841,,2014,10,4,19
10/14/2014 19:03,Harvard Ave & E Pine St,1150.404,,2014,10,4,19
10/14/2014 19:05,E Pine St & 16th Ave,389.13,,2014,10,4,19
10/14/2014 19:06,15th Ave E & E Thomas St,2713.74,,2014,10,4,19
10/14/2014 19:06,9th Ave N & Mercer St,1163.317,,2014,10,4,19
10/14/2014 19:09,Lake Union Park / Valley St & Boren Ave N,427.498,,2014,10,4,19
10/14/2014 19:15,6th Ave S & S King St,1255.306,,2014,10,4,19
10/14/2014 19:18,Occidental Park / Occidental Ave S & S Washington St,373.186,,2014,10,4,19
10/14/2014 19:23,PATH / 9th Ave & Westlake Ave,417.976,,2014,10,4,19
10/14/2014 19:25,Children's Hospital / Sandpoint Way NE & 40th Ave NE,1300.545,,2014,10,4,19
10/14/2014 19:27,Westlake Ave & 6th Ave,1959.184,,2014,10,4,19
10/14/2014 19:29,E Harrison St & Broadway Ave E,1152.687,,2014,10,4,19
10/14/2014 19:30,E Harrison St & Broadway Ave E,1107.782,,2014,10,4,19
10/14/2014 19:33,REI / Yale Ave N & John St,536.376,,2014,10,4,19
10/14/2014 19:37,NE 42nd St & University Way NE,448.809,,2014,10,4,19
10/14/2014 19:40,Cal Anderson Park / 11th Ave & Pine St,869.146,,2014,10,4,19
10/14/2014 19:44,2nd Ave & Pine St,240.66,,2014,10,4,19
10/14/2014 19:44,6th Ave & Blanchard St,408.05,,2014,10,4,19
10/14/2014 19:46,Pier 69 / Alaskan Way & Clay St,4753.679,,2014,10,4,19
10/14/2014 19:47,Bellevue Ave & E Pine St,195.595,,2014,10,4,19
10/14/2014 19:49,Burke Museum / E Stevens Way NE & Memorial Way NE,242.499,,2014,10,4,19
10/14/2014 19:51,Eastlake Ave E & E Allison St,17806.815,,2014,10,4,19
10/14/2014 19:58,3rd Ave & Broad St,777.94,,2014,10,4,19
10/14/2014 20:06,6th Ave S & S King St,1764.755,,2014,10,4,20
10/14/2014 20:06,Key Arena / 1st Ave N & Harrison St,615.947,,2014,10,4,20
10/14/2014 20:08,6th Ave S & S King St,1668.231,,2014,10,4,20
10/14/2014 20:09,6th Ave S & S King St,1607.35,,2014,10,4,20
10/14/2014 20:11,Frye Art Museum / Terry Ave & Columbia St,141.172,,2014,10,4,20
10/14/2014 20:13,Frye Art Museum / Terry Ave & Columbia St,541.206,,2014,10,4,20
10/14/2014 20:14,Frye Art Museum / Terry Ave & Columbia St,474.058,,2014,10,4,20
10/14/2014 20:25,City Hall / 4th Ave & James St,1037.695,,2014,10,4,20
10/14/2014 20:29,E Pine St & 16th Ave,186.719,,2014,10,4,20
10/14/2014 20:44,15th Ave E & E Thomas St,316.507,,2014,10,4,20
10/14/2014 20:46,Cal Anderson Park / 11th Ave & Pine St,3168.273,,2014,10,4,20
10/14/2014 20:49,REI / Yale Ave N & John St,455.784,,2014,10,4,20
10/14/2014 20:51,Frye Art Museum / Terry Ave & Columbia St,1214.381,,2014,10,4,20
10/14/2014 20:54,Frye Art Museum / Terry Ave & Columbia St,552.853,,2014,10,4,20
10/14/2014 20:55,Frye Art Museum / Terry Ave & Columbia St,552.169,,2014,10,4,20
10/14/2014 20:58,Republican St & Westlake Ave N,622.039,,2014,10,4,20
10/14/2014 21:00,2nd Ave & Pine St,388.36,,2014,10,4,21
10/14/2014 21:02,2nd Ave & Pine St,842.987,,2014,10,4,21
10/14/2014 21:04,12th Ave & E Denny Way,1145.25,,2014,10,4,21
10/14/2014 21:12,Harvard Ave & E Pine St,384.069,,2014,10,4,21
10/14/2014 21:14,Bellevue Ave & E Pine St,5552.516,,2014,10,4,21
10/14/2014 21:19,Cal Anderson Park / 11th Ave & Pine St,416.461,,2014,10,4,21
10/14/2014 21:20,Cal Anderson Park / 11th Ave & Pine St,348.373,,2014,10,4,21
10/14/2014 21:25,Republican St & Westlake Ave N,457.169,,2014,10,4,21
10/14/2014 21:32,2nd Ave & Pine St,661.987,,2014,10,4,21
10/14/2014 21:33,2nd Ave & Pine St,729.168,,2014,10,4,21
10/14/2014 21:39,REI / Yale Ave N & John St,509.935,,2014,10,4,21
10/14/2014 21:49,2nd Ave & Spring St,797.348,,2014,10,4,21
10/14/2014 21:50,12th Ave & NE Campus Pkwy,1593.168,,2014,10,4,21
10/14/2014 22:23,E Harrison St & Broadway Ave E,861.809,,2014,10,4,22
10/14/2014 22:25,Harvard Ave & E Pine St,21834.346,,2014,10,4,22
10/14/2014 22:26,Harvard Ave & E Pine St,21776.479,,2014,10,4,22
10/14/2014 22:39,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,702.339,,2014,10,4,22
10/14/2014 22:51,Cal Anderson Park / 11th Ave & Pine St,272.334,,2014,10,4,22
10/14/2014 23:13,Bellevue Ave & E Pine St,460.694,,2014,10,4,23
10/14/2014 23:59,6th Ave S & S King St,153.63,,2014,10,4,23
10/15/2014 0:10,Pine St & 9th Ave,495.313,,2014,10,4,0
10/15/2014 0:13,E Harrison St & Broadway Ave E,539.478,,2014,10,4,0
10/15/2014 0:35,Lake Union Park / Valley St & Boren Ave N,1064.28,,2014,10,4,0
10/15/2014 1:02,Eastlake Ave E & E Allison St,662.223,,2014,10,4,1
10/15/2014 1:43,NE 47th St & 12th Ave NE,999.436,,2014,10,4,1
10/15/2014 2:03,Lake Union Park / Valley St & Boren Ave N,540.406,,2014,10,4,2
10/15/2014 6:07,E Harrison St & Broadway Ave E,548.58,,2014,10,4,6
10/15/2014 6:08,E Pine St & 16th Ave,680.588,,2014,10,4,6
10/15/2014 6:32,1st Ave & Marion St,879.084,,2014,10,4,6
10/15/2014 6:33,2nd Ave & Vine St,409.967,,2014,10,4,6
10/15/2014 6:35,Pier 69 / Alaskan Way & Clay St,549.358,,2014,10,4,6
10/15/2014 6:36,Bellevue Ave & E Pine St,193.635,,2014,10,4,6
10/15/2014 6:36,Westlake Ave & 6th Ave,664.601,,2014,10,4,6
10/15/2014 7:02,Dexter Ave & Denny Way,111.552,,2014,10,4,7
10/15/2014 7:08,E Pine St & 16th Ave,743.634,,2014,10,4,7
10/15/2014 7:15,1st Ave & Marion St,532.806,,2014,10,4,7
10/15/2014 7:17,Eastlake Ave E & E Allison St,248.539,,2014,10,4,7
10/15/2014 7:35,E Harrison St & Broadway Ave E,527.191,,2014,10,4,7
10/15/2014 7:43,E Harrison St & Broadway Ave E,321.917,,2014,10,4,7
10/15/2014 7:44,1st Ave & Marion St,458.17,,2014,10,4,7
10/15/2014 7:47,Occidental Park / Occidental Ave S & S Washington St,840.482,,2014,10,4,7
10/15/2014 7:50,Pine St & 9th Ave,718.345,,2014,10,4,7
10/15/2014 7:56,REI / Yale Ave N & John St,1133.315,,2014,10,4,7
10/15/2014 8:07,12th Ave & E Mercer St,531.412,,2014,10,4,8
10/15/2014 8:08,1st Ave & Marion St,330.845,,2014,10,4,8
10/15/2014 8:11,Summit Ave E & E Republican St,379.757,,2014,10,4,8
10/15/2014 8:14,2nd Ave & Vine St,330.755,,2014,10,4,8
10/15/2014 8:19,E Blaine St & Fairview Ave E,1135.631,,2014,10,4,8
10/15/2014 8:23,12th Ave & E Denny Way,716.528,,2014,10,4,8
10/15/2014 8:25,Summit Ave E & E Republican St,630.378,,2014,10,4,8
10/15/2014 8:27,1st Ave & Marion St,1234.187,,2014,10,4,8
10/15/2014 8:28,Dexter Ave N & Aloha St,515.672,,2014,10,4,8
10/15/2014 8:47,PATH / 9th Ave & Westlake Ave,319.476,,2014,10,4,8
10/15/2014 8:49,2nd Ave & Pine St,422.785,,2014,10,4,8
10/15/2014 8:59,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,976.696,,2014,10,4,8
10/15/2014 9:01,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,862.238,,2014,10,4,9
10/15/2014 9:02,Occidental Park / Occidental Ave S & S Washington St,391.855,,2014,10,4,9
10/15/2014 9:06,12th Ave & E Denny Way,495.821,,2014,10,4,9
10/15/2014 9:08,E Harrison St & Broadway Ave E,1089.822,,2014,10,4,9
10/15/2014 9:13,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,334.366,,2014,10,4,9
10/15/2014 9:17,E Pine St & 16th Ave,1035.422,,2014,10,4,9
10/15/2014 9:19,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,671.723,,2014,10,4,9
10/15/2014 9:21,12th Ave & E Mercer St,1064.652,,2014,10,4,9
10/15/2014 9:21,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,772.774,,2014,10,4,9
10/15/2014 9:21,Frye Art Museum / Terry Ave & Columbia St,341.501,,2014,10,4,9
10/15/2014 9:24,6th Ave & Blanchard St,320.243,,2014,10,4,9
10/15/2014 9:27,Cal Anderson Park / 11th Ave & Pine St,604.317,,2014,10,4,9
10/15/2014 9:28,Pier 69 / Alaskan Way & Clay St,162.546,,2014,10,4,9
10/15/2014 9:35,Cal Anderson Park / 11th Ave & Pine St,251.181,,2014,10,4,9
10/15/2014 9:46,Seattle University / E Columbia St & 12th Ave,607.429,,2014,10,4,9
10/15/2014 9:47,UW Engineering Library / E Stevens Way NE & Jefferson Rd,405.707,,2014,10,4,9
10/15/2014 9:48,Dexter Ave & Denny Way,767.225,,2014,10,4,9
10/15/2014 9:50,E Harrison St & Broadway Ave E,445.32,,2014,10,4,9
10/15/2014 9:52,15th Ave E & E Thomas St,377.577,,2014,10,4,9
10/15/2014 9:58,Summit Ave E & E Republican St,641.057,,2014,10,4,9
10/15/2014 10:01,Cal Anderson Park / 11th Ave & Pine St,845.383,,2014,10,4,10
10/15/2014 10:03,Bellevue Ave & E Pine St,284.464,,2014,10,4,10
10/15/2014 10:03,E Harrison St & Broadway Ave E,1087.586,,2014,10,4,10
10/15/2014 10:08,City Hall / 4th Ave & James St,338.659,,2014,10,4,10
10/15/2014 10:11,6th Ave & Blanchard St,252.153,,2014,10,4,10
10/15/2014 10:15,12th Ave & NE Campus Pkwy,1556.64,,2014,10,4,10
10/15/2014 10:19,Summit Ave & E Denny Way,500.178,,2014,10,4,10
10/15/2014 10:23,Burke Museum / E Stevens Way NE & Memorial Way NE,879.773,,2014,10,4,10
10/15/2014 10:23,NE 47th St & 12th Ave NE,596.057,,2014,10,4,10
10/15/2014 10:29,2nd Ave & Spring St,288.044,,2014,10,4,10
10/15/2014 10:30,Summit Ave E & E Republican St,730.623,,2014,10,4,10
10/15/2014 10:31,Summit Ave E & E Republican St,338.776,,2014,10,4,10
10/15/2014 10:35,Lake Union Park / Valley St & Boren Ave N,1821.62,,2014,10,4,10
10/15/2014 10:37,Lake Union Park / Valley St & Boren Ave N,1710.04,,2014,10,4,10
10/15/2014 10:42,Seattle University / E Columbia St & 12th Ave,449.859,,2014,10,4,10
10/15/2014 10:45,Cal Anderson Park / 11th Ave & Pine St,445.347,,2014,10,4,10
10/15/2014 10:45,Pine St & 9th Ave,460.859,,2014,10,4,10
10/15/2014 10:47,E Harrison St & Broadway Ave E,1427.621,,2014,10,4,10
10/15/2014 10:48,9th Ave N & Mercer St,892.8,,2014,10,4,10
10/15/2014 10:53,Frye Art Museum / Terry Ave & Columbia St,766.566,,2014,10,4,10
10/15/2014 10:55,NE 42nd St & University Way NE,858.795,,2014,10,4,10
10/15/2014 11:01,15th Ave E & E Thomas St,242.027,,2014,10,4,11
10/15/2014 11:03,9th Ave N & Mercer St,253.351,,2014,10,4,11
10/15/2014 11:05,City Hall / 4th Ave & James St,1137.585,,2014,10,4,11
10/15/2014 11:14,6th Ave & Blanchard St,885.374,,2014,10,4,11
10/15/2014 11:16,E Pine St & 16th Ave,983.981,,2014,10,4,11
10/15/2014 11:17,E Harrison St & Broadway Ave E,276.113,,2014,10,4,11
10/15/2014 11:24,Seattle University / E Columbia St & 12th Ave,1059.108,,2014,10,4,11
10/15/2014 11:26,Westlake Ave & 6th Ave,486.59,,2014,10,4,11
10/15/2014 11:34,7th Ave & Union St,478.534,,2014,10,4,11
10/15/2014 11:38,City Hall / 4th Ave & James St,915.3,,2014,10,4,11
10/15/2014 11:40,1st Ave & Marion St,258.972,,2014,10,4,11
10/15/2014 11:48,REI / Yale Ave N & John St,723.483,,2014,10,4,11
10/15/2014 11:49,Summit Ave & E Denny Way,205.099,,2014,10,4,11
10/15/2014 11:59,Frye Art Museum / Terry Ave & Columbia St,350.039,,2014,10,4,11
10/15/2014 11:59,Occidental Park / Occidental Ave S & S Washington St,356.489,,2014,10,4,11
10/15/2014 12:20,Republican St & Westlake Ave N,2401.614,,2014,10,4,12
10/15/2014 12:25,12th Ave & NE Campus Pkwy,1597.142,,2014,10,4,12
10/15/2014 12:26,1st Ave & Marion St,484.09,,2014,10,4,12
10/15/2014 12:28,1st Ave & Marion St,282.291,,2014,10,4,12
10/15/2014 12:33,3rd Ave & Broad St,307.63,,2014,10,4,12
10/15/2014 12:47,Summit Ave & E Denny Way,371.206,,2014,10,4,12
10/15/2014 12:47,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,374.088,,2014,10,4,12
10/15/2014 12:49,6th Ave & Blanchard St,618.862,,2014,10,4,12
10/15/2014 12:50,2nd Ave & Pine St,1078.856,,2014,10,4,12
10/15/2014 12:56,2nd Ave & Blanchard St,1160.021,,2014,10,4,12
10/15/2014 13:04,6th Ave S & S King St,3119.778,,2014,10,4,13
10/15/2014 13:04,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,544.734,,2014,10,4,13
10/15/2014 13:06,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,590.817,,2014,10,4,13
10/15/2014 13:07,Republican St & Westlake Ave N,355.809,,2014,10,4,13
10/15/2014 13:22,2nd Ave & Pine St,241.141,,2014,10,4,13
10/15/2014 13:24,Pier 69 / Alaskan Way & Clay St,2141.986,,2014,10,4,13
10/15/2014 13:41,9th Ave N & Mercer St,153.609,,2014,10,4,13
10/15/2014 13:44,UW Engineering Library / E Stevens Way NE & Jefferson Rd,320.501,,2014,10,4,13
10/15/2014 13:47,6th Ave S & S King St,2180.629,,2014,10,4,13
10/15/2014 13:53,Pine St & 9th Ave,1026.778,,2014,10,4,13
10/15/2014 14:02,Frye Art Museum / Terry Ave & Columbia St,714.356,,2014,10,4,14
10/15/2014 14:04,Occidental Park / Occidental Ave S & S Washington St,378.244,,2014,10,4,14
10/15/2014 14:06,Pier 69 / Alaskan Way & Clay St,938.795,,2014,10,4,14
10/15/2014 14:08,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,170.101,,2014,10,4,14
10/15/2014 14:17,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,431.443,,2014,10,4,14
10/15/2014 14:20,Westlake Ave & 6th Ave,315.2,,2014,10,4,14
10/15/2014 14:40,Occidental Park / Occidental Ave S & S Washington St,1163.714,,2014,10,4,14
10/15/2014 14:42,Dexter Ave N & Aloha St,380.971,,2014,10,4,14
10/15/2014 14:48,Republican St & Westlake Ave N,280.476,,2014,10,4,14
10/15/2014 14:52,6th Ave & Blanchard St,3494.273,,2014,10,4,14
10/15/2014 14:53,Burke Museum / E Stevens Way NE & Memorial Way NE,447.183,,2014,10,4,14
10/15/2014 15:07,E Blaine St & Fairview Ave E,201.286,,2014,10,4,15
10/15/2014 15:09,PATH / 9th Ave & Westlake Ave,611.508,,2014,10,4,15
10/15/2014 15:11,2nd Ave & Spring St,602.296,,2014,10,4,15
10/15/2014 15:15,2nd Ave & Spring St,1013.53,,2014,10,4,15
10/15/2014 15:24,REI / Yale Ave N & John St,324.332,,2014,10,4,15
10/15/2014 15:26,Frye Art Museum / Terry Ave & Columbia St,1887.841,,2014,10,4,15
10/15/2014 15:27,Harvard Ave & E Pine St,365.226,,2014,10,4,15
10/15/2014 15:36,2nd Ave & Spring St,379.34,,2014,10,4,15
10/15/2014 15:37,REI / Yale Ave N & John St,1235.08,,2014,10,4,15
10/15/2014 15:39,2nd Ave & Vine St,584.968,,2014,10,4,15
10/15/2014 15:43,6th Ave S & S King St,937.558,,2014,10,4,15
10/15/2014 15:43,City Hall / 4th Ave & James St,1277.531,,2014,10,4,15
10/15/2014 15:48,Pier 69 / Alaskan Way & Clay St,411.28,,2014,10,4,15
10/15/2014 15:52,NE 47th St & 12th Ave NE,254.544,,2014,10,4,15
10/15/2014 15:53,15th Ave E & E Thomas St,939.072,,2014,10,4,15
10/15/2014 15:56,2nd Ave & Vine St,573.337,,2014,10,4,15
10/15/2014 15:56,Summit Ave E & E Republican St,429.737,,2014,10,4,15
10/15/2014 15:57,REI / Yale Ave N & John St,533.632,,2014,10,4,15
10/15/2014 16:02,12th Ave & NE Campus Pkwy,595.877,,2014,10,4,16
10/15/2014 16:06,PATH / 9th Ave & Westlake Ave,1129.754,,2014,10,4,16
10/15/2014 16:07,7th Ave & Union St,544.948,,2014,10,4,16
10/15/2014 16:08,UW Engineering Library / E Stevens Way NE & Jefferson Rd,368.479,,2014,10,4,16
10/15/2014 16:11,2nd Ave & Spring St,617.679,,2014,10,4,16
10/15/2014 16:11,City Hall / 4th Ave & James St,436.106,,2014,10,4,16
10/15/2014 16:12,Lake Union Park / Valley St & Boren Ave N,1557.953,,2014,10,4,16
10/15/2014 16:13,15th Ave NE & NE 40th St,571.644,,2014,10,4,16
10/15/2014 16:14,15th Ave NE & NE 40th St,1330.798,,2014,10,4,16
10/15/2014 16:14,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,782.029,,2014,10,4,16
10/15/2014 16:14,Frye Art Museum / Terry Ave & Columbia St,505.709,,2014,10,4,16
10/15/2014 16:15,E Harrison St & Broadway Ave E,660.329,,2014,10,4,16
10/15/2014 16:19,2nd Ave & Spring St,2618.68,,2014,10,4,16
10/15/2014 16:19,Westlake Ave & 6th Ave,587.758,,2014,10,4,16
10/15/2014 16:20,City Hall / 4th Ave & James St,1196.419,,2014,10,4,16
10/15/2014 16:22,2nd Ave & Spring St,809.439,,2014,10,4,16
10/15/2014 16:25,1st Ave & Marion St,555.214,,2014,10,4,16
10/15/2014 16:26,Summit Ave & E Denny Way,361.523,,2014,10,4,16
10/15/2014 16:29,E Pine St & 16th Ave,995.461,,2014,10,4,16
10/15/2014 16:31,PATH / 9th Ave & Westlake Ave,317.752,,2014,10,4,16
10/15/2014 16:32,Pine St & 9th Ave,848.599,,2014,10,4,16
10/15/2014 16:33,NE 42nd St & University Way NE,341.675,,2014,10,4,16
10/15/2014 16:38,9th Ave N & Mercer St,387.208,,2014,10,4,16
10/15/2014 16:39,3rd Ave & Broad St,569.155,,2014,10,4,16
10/15/2014 16:41,E Blaine St & Fairview Ave E,1434.348,,2014,10,4,16
10/15/2014 16:41,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,658.38,,2014,10,4,16
10/15/2014 16:43,City Hall / 4th Ave & James St,1064.88,,2014,10,4,16
10/15/2014 16:45,1st Ave & Marion St,1980.716,,2014,10,4,16
10/15/2014 16:45,Republican St & Westlake Ave N,298.976,,2014,10,4,16
10/15/2014 16:46,Children's Hospital / Sandpoint Way NE & 40th Ave NE,1833.531,,2014,10,4,16
10/15/2014 16:47,Pine St & 9th Ave,489.018,,2014,10,4,16
10/15/2014 16:48,Republican St & Westlake Ave N,529.017,,2014,10,4,16
10/15/2014 16:49,UW Engineering Library / E Stevens Way NE & Jefferson Rd,608.999,,2014,10,4,16
10/15/2014 16:54,15th Ave NE & NE 40th St,1364.512,,2014,10,4,16
10/15/2014 16:54,REI / Yale Ave N & John St,808.9,,2014,10,4,16
10/15/2014 16:55,Westlake Ave & 6th Ave,575.797,,2014,10,4,16
10/15/2014 16:56,UW Engineering Library / E Stevens Way NE & Jefferson Rd,754.436,,2014,10,4,16
10/15/2014 16:58,Frye Art Museum / Terry Ave & Columbia St,837.737,,2014,10,4,16
10/15/2014 16:59,Harvard Ave & E Pine St,1163.343,,2014,10,4,16
10/15/2014 16:59,PATH / 9th Ave & Westlake Ave,475.024,,2014,10,4,16
10/15/2014 17:00,2nd Ave & Pine St,725.939,,2014,10,4,17
10/15/2014 17:00,PATH / 9th Ave & Westlake Ave,2793.714,,2014,10,4,17
10/15/2014 17:02,UW Intramural Activities Building,810.799,,2014,10,4,17
10/15/2014 17:05,Dexter Ave N & Aloha St,1946.748,,2014,10,4,17
10/15/2014 17:05,Frye Art Museum / Terry Ave & Columbia St,1361.591,,2014,10,4,17
10/15/2014 17:06,2nd Ave & Pine St,563.594,,2014,10,4,17
10/15/2014 17:06,7th Ave & Union St,382.266,,2014,10,4,17
10/15/2014 17:09,Pine St & 9th Ave,492.654,,2014,10,4,17
10/15/2014 17:10,2nd Ave & Spring St,1551.868,,2014,10,4,17
10/15/2014 17:10,REI / Yale Ave N & John St,345.407,,2014,10,4,17
10/15/2014 17:10,Westlake Ave & 6th Ave,445.483,,2014,10,4,17
10/15/2014 17:12,Summit Ave & E Denny Way,227.093,,2014,10,4,17
10/15/2014 17:15,2nd Ave & Vine St,440.224,,2014,10,4,17
10/15/2014 17:15,Cal Anderson Park / 11th Ave & Pine St,581.776,,2014,10,4,17
10/15/2014 17:16,2nd Ave & Spring St,307.382,,2014,10,4,17
10/15/2014 17:17,2nd Ave & Vine St,613.957,,2014,10,4,17
10/15/2014 17:17,7th Ave & Union St,404.437,,2014,10,4,17
10/15/2014 17:19,E Harrison St & Broadway Ave E,468.895,,2014,10,4,17
10/15/2014 17:21,E Harrison St & Broadway Ave E,577.646,,2014,10,4,17
10/15/2014 17:22,12th Ave & E Mercer St,947.844,,2014,10,4,17
10/15/2014 17:24,Cal Anderson Park / 11th Ave & Pine St,438.543,,2014,10,4,17
10/15/2014 17:24,City Hall / 4th Ave & James St,934.927,,2014,10,4,17
10/15/2014 17:25,E Blaine St & Fairview Ave E,1184.465,,2014,10,4,17
